time,created,member_id,event_id,offset,,,,
1/25/2012 19:00,1/8/2012 18:43,17015941,45226242,-17.01175926,,,,
1/25/2012 19:00,1/8/2012 18:48,7089842,45226242,-17.00805556,,,,
1/25/2012 19:00,1/8/2012 19:42,23669081,45226242,-16.97079861,,,,
1/25/2012 19:00,1/8/2012 19:45,21821071,45226242,-16.96834491,,,,
1/25/2012 19:00,1/8/2012 20:28,28854682,45226242,-16.93832176,,,,
1/25/2012 19:00,1/8/2012 20:43,26534042,45226242,-16.92810185,,,,
1/25/2012 19:00,1/9/2012 7:47,14130215,45226242,-16.4672338,,,,
1/25/2012 19:00,1/9/2012 9:53,20471581,45226242,-16.37946759,,,,
1/25/2012 19:00,1/9/2012 14:02,14394888,45226242,-16.20671296,,,,
1/25/2012 19:00,1/9/2012 20:18,8514018,45226242,-15.94534722,,,,
1/25/2012 19:00,1/10/2012 0:48,9643278,45226242,-15.75821759,,,,
1/25/2012 19:00,1/10/2012 10:40,34802612,45226242,-15.34677083,,,,
1/25/2012 19:00,1/11/2012 12:19,34921022,45226242,-14.27782407,,,,
1/25/2012 19:00,1/11/2012 13:55,21042311,45226242,-14.21144676,,,,
1/25/2012 19:00,1/11/2012 15:00,8922683,45226242,-14.16608796,,,,
1/25/2012 19:00,1/11/2012 16:07,14468547,45226242,-14.11947917,,,,
1/25/2012 19:00,1/12/2012 17:17,3329680,45226242,-13.07152778,,,,
1/25/2012 19:00,1/13/2012 10:26,35123972,45226242,-12.35637731,,,,
1/25/2012 19:00,1/13/2012 14:23,33193592,45226242,-12.19184028,,,,
1/25/2012 19:00,1/14/2012 12:55,34971362,45226242,-11.25310185,,,,
1/25/2012 19:00,1/17/2012 9:51,34184302,45226242,-8.381053241,,,,
1/25/2012 19:00,1/17/2012 15:39,10391503,45226242,-8.139386574,,,,
1/25/2012 19:00,1/18/2012 14:09,28366532,45226242,-7.201805556,,,,
1/25/2012 19:00,1/18/2012 14:19,34235222,45226242,-7.194849537,,,,
1/25/2012 19:00,1/18/2012 14:41,19190091,45226242,-7.179386574,,,,
1/25/2012 19:00,1/18/2012 14:53,34280602,45226242,-7.171064815,,,,
1/25/2012 19:00,1/18/2012 16:06,8929610,45226242,-7.120231481,,,,
1/25/2012 19:00,1/18/2012 21:23,15278141,45226242,-6.900543981,,,,
1/25/2012 19:00,1/19/2012 7:48,28241592,45226242,-6.466574074,,,,
1/25/2012 19:00,1/19/2012 11:12,35731972,45226242,-6.324814815,,,,
1/25/2012 19:00,1/19/2012 13:07,22911971,45226242,-6.244675926,,,,
1/25/2012 19:00,1/20/2012 1:00,11617026,45226242,-5.749375,,,,
1/25/2012 19:00,1/20/2012 10:32,34384272,45226242,-5.352604167,,,,
1/25/2012 19:00,1/20/2012 12:46,11205405,45226242,-5.259259259,,,,
1/25/2012 19:00,1/20/2012 16:34,14118282,45226242,-5.101354167,,,,
1/25/2012 19:00,1/20/2012 22:24,5700971,45226242,-4.858217593,,,,
1/25/2012 19:00,1/21/2012 1:03,12182572,45226242,-4.747581019,,,,
1/25/2012 19:00,1/21/2012 1:07,22934171,45226242,-4.745069444,,,,
1/25/2012 19:00,1/23/2012 11:53,13110017,45226242,-2.296261574,,,,
1/25/2012 19:00,1/24/2012 13:53,27806802,45226242,-1.212974537,,,,
1/25/2012 19:00,1/24/2012 17:42,33198382,45226242,-1.054050926,,,,
1/25/2012 19:00,1/25/2012 10:30,36328842,45226242,-0.353958333,,,,
1/25/2012 19:00,1/25/2012 15:39,27881232,45226242,-0.13943287,,,,
1/25/2012 19:00,1/25/2012 17:41,14332394,45226242,-0.054259259,,,,
2/20/2012 18:30,1/29/2012 21:41,10173172,50169542,-21.86673611,,,,
2/20/2012 18:30,1/29/2012 21:45,482161,50169542,-21.86449074,,,,
2/20/2012 18:30,1/29/2012 21:45,8990490,50169542,-21.86449074,,,,
2/20/2012 18:30,1/29/2012 21:50,14083621,50169542,-21.86056713,,,,
2/20/2012 18:30,1/29/2012 21:51,12483273,50169542,-21.86019676,,,,
2/20/2012 18:30,1/29/2012 21:58,36662022,50169542,-21.85503472,,,,
2/20/2012 18:30,1/29/2012 21:58,6078591,50169542,-21.85491898,,,,
2/20/2012 18:30,1/29/2012 22:00,13253387,50169542,-21.85364583,,,,
2/20/2012 18:30,1/29/2012 22:01,14305536,50169542,-21.85321759,,,,
2/20/2012 18:30,1/29/2012 22:01,22911971,50169542,-21.8531713,,,,
2/20/2012 18:30,1/29/2012 22:03,7848977,50169542,-21.85155093,,,,
2/20/2012 18:30,1/29/2012 22:04,8411750,50169542,-21.85113426,,,,
2/20/2012 18:30,1/29/2012 22:04,13129584,50169542,-21.8508912,,,,
2/20/2012 18:30,1/29/2012 22:05,16444221,50169542,-21.85019676,,,,
2/20/2012 18:30,1/29/2012 22:10,20915821,50169542,-21.84667824,,,,
2/20/2012 18:30,1/29/2012 22:21,22518911,50169542,-21.83945602,,,,
2/20/2012 18:30,1/29/2012 23:01,2250758,50169542,-21.81136574,,,,
2/20/2012 18:30,1/29/2012 23:15,22680241,50169542,-21.80189815,,,,
2/20/2012 18:30,1/30/2012 0:42,36792712,50169542,-21.74103009,,,,
2/20/2012 18:30,1/30/2012 1:48,9347296,50169542,-21.69552083,,,,
2/20/2012 18:30,1/30/2012 5:35,14071871,50169542,-21.53758102,,,,
2/20/2012 18:30,1/30/2012 6:25,25876422,50169542,-21.50328704,,,,
2/20/2012 18:30,1/30/2012 6:32,13451366,50169542,-21.4984375,,,,
2/20/2012 18:30,1/30/2012 8:19,29437172,50169542,-21.42390046,,,,
2/20/2012 18:30,1/30/2012 10:00,22936961,50169542,-21.35387731,,,,
2/20/2012 18:30,1/30/2012 10:14,35123972,50169542,-21.34439815,,,,
2/20/2012 18:30,1/30/2012 11:11,8272837,50169542,-21.3043287,,,,
2/20/2012 18:30,1/30/2012 11:54,4544437,50169542,-21.27482639,,,,
2/20/2012 18:30,1/30/2012 12:54,25753142,50169542,-21.23287037,,,,
2/20/2012 18:30,1/30/2012 13:03,17680631,50169542,-21.22644676,,,,
2/20/2012 18:30,1/30/2012 16:19,28338142,50169542,-21.09055556,,,,
2/20/2012 18:30,1/30/2012 16:19,14468547,50169542,-21.09045139,,,,
2/20/2012 18:30,1/30/2012 16:27,22934171,50169542,-21.08528935,,,,
2/20/2012 18:30,1/30/2012 19:54,16159541,50169542,-20.94127315,,,,
2/20/2012 18:30,1/30/2012 20:23,36928882,50169542,-20.92105324,,,,
2/20/2012 18:30,1/30/2012 23:50,21825391,50169542,-20.77761574,,,,
2/20/2012 18:30,1/31/2012 10:14,6844070,50169542,-20.34412037,,,,
2/20/2012 18:30,1/31/2012 14:12,12998557,50169542,-20.17916667,,,,
2/20/2012 18:30,1/31/2012 17:06,32713762,50169542,-20.05795139,,,,
2/20/2012 18:30,1/31/2012 22:05,13266674,50169542,-19.85010417,,,,
2/20/2012 18:30,2/1/2012 7:25,29658252,50169542,-19.46118056,,,,
2/20/2012 18:30,2/1/2012 10:47,28854682,50169542,-19.32112269,,,,
2/20/2012 18:30,2/2/2012 22:15,13292866,50169542,-17.84351852,,,,
2/20/2012 18:30,2/3/2012 11:12,36613232,50169542,-17.30387731,,,,
2/20/2012 18:30,2/6/2012 12:06,37615842,50169542,-14.26638889,,,,
2/20/2012 18:30,2/7/2012 15:40,12004411,50169542,-13.11753472,,,,
2/20/2012 18:30,2/9/2012 22:36,37009592,50169542,-10.82887731,,,,
2/20/2012 18:30,2/11/2012 22:16,18473811,50169542,-8.842881944,,,,
2/20/2012 18:30,2/13/2012 13:49,13142145,50169542,-7.195023148,,,,
2/20/2012 18:30,2/13/2012 13:52,14589429,50169542,-7.192488426,,,,
2/20/2012 18:30,2/13/2012 13:57,25928502,50169542,-7.189270833,,,,
2/20/2012 18:30,2/13/2012 14:01,35521592,50169542,-7.1865625,,,,
2/20/2012 18:30,2/13/2012 14:24,521544,50169542,-7.170347222,,,,
2/20/2012 18:30,2/13/2012 14:26,7988419,50169542,-7.169201389,,,,
2/20/2012 18:30,2/13/2012 14:42,14580922,50169542,-7.158113426,,,,
2/20/2012 18:30,2/13/2012 14:45,6279494,50169542,-7.155902778,,,,
2/20/2012 18:30,2/13/2012 15:23,3395673,50169542,-7.129409722,,,,
2/20/2012 18:30,2/13/2012 16:31,11399504,50169542,-7.082233796,,,,
2/20/2012 18:30,2/13/2012 17:22,8922683,50169542,-7.04712963,,,,
2/20/2012 18:30,2/13/2012 17:22,26300492,50169542,-7.047094907,,,,
2/20/2012 18:30,2/13/2012 17:36,17015941,50169542,-7.036863426,,,,
2/20/2012 18:30,2/13/2012 19:14,26044632,50169542,-6.969375,,,,
2/20/2012 18:30,2/13/2012 19:16,7089842,50169542,-6.967719907,,,,
2/20/2012 18:30,2/13/2012 19:18,9720545,50169542,-6.9665625,,,,
2/20/2012 18:30,2/13/2012 23:23,13110017,50169542,-6.796493056,,,,
2/20/2012 18:30,2/14/2012 10:14,14130215,50169542,-6.343888889,,,,
2/20/2012 18:30,2/14/2012 11:25,11205405,50169542,-6.294791667,,,,
2/20/2012 18:30,2/14/2012 14:33,38484252,50169542,-6.16412037,,,,
2/20/2012 18:30,2/14/2012 17:19,37900252,50169542,-6.048703704,,,,
2/20/2012 18:30,2/14/2012 20:48,2191330,50169542,-5.904050926,,,,
2/20/2012 18:30,2/14/2012 23:38,26396742,50169542,-5.785532407,,,,
2/20/2012 18:30,2/15/2012 19:08,14332394,50169542,-4.973564815,,,,
2/20/2012 18:30,2/16/2012 20:30,13662335,50169542,-3.916145833,,,,
2/20/2012 18:30,2/18/2012 4:31,8645362,50169542,-2.582106481,,,,
2/20/2012 18:30,2/18/2012 10:31,15404841,50169542,-2.332638889,,,,
2/20/2012 18:30,2/18/2012 11:45,14928421,50169542,-2.280578704,,,,
2/20/2012 18:30,2/19/2012 12:41,10346331,50169542,-1.241956019,,,,
2/20/2012 18:30,2/19/2012 12:44,7026719,50169542,-1.239768519,,,,
2/20/2012 18:30,2/19/2012 16:09,10868546,50169542,-1.097418981,,,,
2/20/2012 18:30,2/19/2012 16:47,13886920,50169542,-1.070925926,,,,
2/20/2012 18:30,2/19/2012 18:11,9331310,50169542,-1.012511574,,,,
2/20/2012 18:30,2/19/2012 22:30,3898083,50169542,-0.832835648,,,,
2/20/2012 18:30,2/20/2012 12:23,9699205,50169542,-0.254409722,,,,
2/20/2012 18:30,2/20/2012 13:16,39090852,50169542,-0.217858796,,,,
2/20/2012 18:30,2/20/2012 13:20,4691545,50169542,-0.214756944,,,,
2/20/2012 18:30,2/20/2012 18:07,39120972,50169542,-0.015393519,,,,
3/27/2012 19:00,2/25/2012 10:22,482161,48644692,-31.31798611,,,,
3/27/2012 19:00,2/25/2012 10:22,8990490,48644692,-31.31798611,,,,
3/27/2012 19:00,2/25/2012 10:22,11085947,48644692,-31.31798611,,,,
3/27/2012 19:00,2/25/2012 10:22,10173172,48644692,-31.31798611,,,,
3/27/2012 19:00,2/25/2012 10:27,9518501,48644692,-31.31445602,,,,
3/27/2012 19:00,2/25/2012 10:31,13293631,48644692,-31.31141204,,,,
3/27/2012 19:00,2/25/2012 10:38,21698301,48644692,-31.30681713,,,,
3/27/2012 19:00,2/25/2012 10:40,36681232,48644692,-31.305,,,,
3/27/2012 19:00,2/25/2012 10:44,32905902,48644692,-31.3025,,,,
3/27/2012 19:00,2/25/2012 10:58,9347296,48644692,-31.29295139,,,,
3/27/2012 19:00,2/25/2012 11:03,14327450,48644692,-31.28907407,,,,
3/27/2012 19:00,2/25/2012 11:06,3016621,48644692,-31.28728009,,,,
3/27/2012 19:00,2/25/2012 11:21,6078591,48644692,-31.27644676,,,,
3/27/2012 19:00,2/25/2012 11:23,25753142,48644692,-31.27553241,,,,
3/27/2012 19:00,2/25/2012 11:30,23586021,48644692,-31.27017361,,,,
3/27/2012 19:00,2/25/2012 11:47,14525059,48644692,-31.25862269,,,,
3/27/2012 19:00,2/25/2012 12:06,35123972,48644692,-31.24549769,,,,
3/27/2012 19:00,2/25/2012 12:09,13662335,48644692,-31.24309028,,,,
3/27/2012 19:00,2/25/2012 12:17,5700971,48644692,-31.23796296,,,,
3/27/2012 19:00,2/25/2012 12:24,12893149,48644692,-31.23306713,,,,
3/27/2012 19:00,2/25/2012 12:49,6844070,48644692,-31.21582176,,,,
3/27/2012 19:00,2/25/2012 13:01,14071871,48644692,-31.20746528,,,,
3/27/2012 19:00,2/25/2012 13:46,28241592,48644692,-31.17625,,,,
3/27/2012 19:00,2/25/2012 14:35,7848977,48644692,-31.14232639,,,,
3/27/2012 19:00,2/25/2012 14:58,15278141,48644692,-31.12633102,,,,
3/27/2012 19:00,2/25/2012 15:02,4691545,48644692,-31.12341435,,,,
3/27/2012 19:00,2/25/2012 15:24,10991733,48644692,-31.10783565,,,,
3/27/2012 19:00,2/25/2012 16:11,14118282,48644692,-31.07501157,,,,
3/27/2012 19:00,2/25/2012 16:35,12622473,48644692,-31.05899306,,,,
3/27/2012 19:00,2/25/2012 16:46,13641969,48644692,-31.05100694,,,,
3/27/2012 19:00,2/25/2012 17:00,12808375,48644692,-31.04165509,,,,
3/27/2012 19:00,2/25/2012 18:06,7440428,48644692,-30.99530093,,,,
3/27/2012 19:00,2/25/2012 19:22,21825391,48644692,-30.9424537,,,,
3/27/2012 19:00,2/25/2012 19:26,8411750,48644692,-30.94005787,,,,
3/27/2012 19:00,2/25/2012 20:11,36328842,48644692,-30.90853009,,,,
3/27/2012 19:00,2/25/2012 21:36,21984131,48644692,-30.84971065,,,,
3/27/2012 19:00,2/25/2012 23:06,9720545,48644692,-30.78728009,,,,
3/27/2012 19:00,2/26/2012 1:08,26552412,48644692,-30.70256944,,,,
3/27/2012 19:00,2/26/2012 8:59,36118442,48644692,-30.3755787,,,,
3/27/2012 19:00,2/26/2012 11:29,13758250,48644692,-30.2709375,,,,
3/27/2012 19:00,2/26/2012 13:07,17798611,48644692,-30.20315972,,,,
3/27/2012 19:00,2/26/2012 19:49,33016072,48644692,-29.92395833,,,,
3/27/2012 19:00,2/26/2012 20:14,8501894,48644692,-29.9068287,,,,
3/27/2012 19:00,2/26/2012 22:18,14589429,48644692,-29.8205787,,,,
3/27/2012 19:00,2/27/2012 7:26,14130215,48644692,-29.44018519,,,,
3/27/2012 19:00,2/27/2012 13:17,20371091,48644692,-29.19623843,,,,
3/27/2012 19:00,2/27/2012 17:29,16159541,48644692,-29.02146991,,,,
3/27/2012 19:00,2/27/2012 18:19,13585601,48644692,-28.98622685,,,,
3/27/2012 19:00,2/27/2012 19:42,14580922,48644692,-28.92871528,,,,
3/27/2012 19:00,2/28/2012 8:50,27881232,48644692,-28.381875,,,,
3/27/2012 19:00,2/28/2012 17:29,33193592,48644692,-28.02105324,,,,
3/27/2012 19:00,2/29/2012 10:33,38556452,48644692,-27.31003472,,,,
3/27/2012 19:00,2/29/2012 11:30,9504511,48644692,-27.27039352,,,,
3/27/2012 19:00,2/29/2012 14:19,32666072,48644692,-27.15319444,,,,
3/27/2012 19:00,3/1/2012 10:50,3395673,48644692,-26.29806713,,,,
3/27/2012 19:00,3/1/2012 20:18,7089842,48644692,-25.90356481,,,,
3/27/2012 19:00,3/4/2012 14:15,21765841,48644692,-23.15590278,,,,
3/27/2012 19:00,3/4/2012 19:44,26300492,48644692,-22.92716435,,,,
3/27/2012 19:00,3/4/2012 20:22,11984171,48644692,-22.90122685,,,,
3/27/2012 19:00,3/5/2012 12:18,15404841,48644692,-22.2375,,,,
3/27/2012 19:00,3/5/2012 13:54,14468547,48644692,-22.17082176,,,,
3/27/2012 19:00,3/5/2012 22:01,32713762,48644692,-21.83225694,,,,
3/27/2012 19:00,3/6/2012 8:42,23561551,48644692,-21.38700231,,,,
3/27/2012 19:00,3/6/2012 9:45,10737842,48644692,-21.34335648,,,,
3/27/2012 19:00,3/6/2012 10:35,3316727,48644692,-21.30899306,,,,
3/27/2012 19:00,3/6/2012 14:00,39265492,48644692,-21.16625,,,,
3/27/2012 19:00,3/6/2012 17:46,14332394,48644692,-21.0094213,,,,
3/27/2012 19:00,3/7/2012 7:06,21366891,48644692,-20.45369213,,,,
3/27/2012 19:00,3/7/2012 9:23,13608555,48644692,-20.35896991,,,,
3/27/2012 19:00,3/7/2012 13:01,36662022,48644692,-20.20710648,,,,
3/27/2012 19:00,3/7/2012 20:52,12251810,48644692,-19.8799537,,,,
3/27/2012 19:00,3/8/2012 7:42,14170713,48644692,-19.42878472,,,,
3/27/2012 19:00,3/8/2012 9:20,40280512,48644692,-19.36064815,,,,
3/27/2012 19:00,3/8/2012 10:38,13033157,48644692,-19.30663194,,,,
3/27/2012 19:00,3/8/2012 15:56,28999112,48644692,-19.08545139,,,,
3/27/2012 19:00,3/10/2012 16:25,24020202,48644692,-17.06530093,,,,
3/27/2012 19:00,3/10/2012 21:51,41154282,48644692,-16.83913194,,,,
3/27/2012 19:00,3/13/2012 12:33,24177632,48644692,-14.26811343,,,,
3/27/2012 19:00,3/13/2012 14:32,8101402,48644692,-14.18611111,,,,
3/27/2012 19:00,3/15/2012 14:46,13282990,48644692,-12.17585648,,,,
3/27/2012 19:00,3/15/2012 15:41,11205405,48644692,-12.13803241,,,,
3/27/2012 19:00,3/16/2012 15:47,18473811,48644692,-11.13356481,,,,
3/27/2012 19:00,3/17/2012 9:57,521544,48644692,-10.37694444,,,,
3/27/2012 19:00,3/18/2012 20:55,41927422,48644692,-8.919548611,,,,
3/27/2012 19:00,3/19/2012 6:58,9331310,48644692,-8.50125,,,,
3/27/2012 19:00,3/19/2012 13:29,29471282,48644692,-8.229421296,,,,
3/27/2012 19:00,3/19/2012 16:06,40506942,48644692,-8.12068287,,,,
3/27/2012 19:00,3/20/2012 6:36,9065177,48644692,-7.516342593,,,,
3/27/2012 19:00,3/20/2012 9:23,36792712,48644692,-7.400590278,,,,
3/27/2012 19:00,3/21/2012 8:16,17100651,48644692,-6.446944444,,,,
3/27/2012 19:00,3/21/2012 20:36,20815421,48644692,-5.93318287,,,,
3/27/2012 19:00,3/21/2012 22:32,8738864,48644692,-5.8525,,,,
3/27/2012 19:00,3/21/2012 22:35,22936961,48644692,-5.850648148,,,,
3/27/2012 19:00,3/21/2012 23:47,22416551,48644692,-5.800671296,,,,
3/27/2012 19:00,3/22/2012 12:35,39414232,48644692,-5.266944444,,,,
3/27/2012 19:00,3/22/2012 14:33,27913642,48644692,-5.18494213,,,,
3/27/2012 19:00,3/22/2012 18:46,9359531,48644692,-5.009456019,,,,
3/27/2012 19:00,3/22/2012 19:39,34921022,48644692,-4.972569444,,,,
3/27/2012 19:00,3/23/2012 13:58,2024624,48644692,-4.209259259,,,,
3/27/2012 19:00,3/23/2012 23:05,39148252,48644692,-3.829664352,,,,
3/27/2012 19:00,3/23/2012 23:26,13110017,48644692,-3.815127315,,,,
3/27/2012 19:00,3/24/2012 16:05,8318511,48644692,-3.121157407,,,,
3/27/2012 19:00,3/24/2012 16:31,22680241,48644692,-3.102824074,,,,
3/27/2012 19:00,3/24/2012 17:44,10741087,48644692,-3.052141204,,,,
3/27/2012 19:00,3/25/2012 9:21,42579542,48644692,-2.401909722,,,,
3/27/2012 19:00,3/25/2012 22:15,11617026,48644692,-1.864143519,,,,
3/27/2012 19:00,3/26/2012 17:21,13761738,48644692,-1.068101852,,,,
3/27/2012 19:00,3/26/2012 20:47,8645362,48644692,-0.925104167,,,,
3/27/2012 19:00,3/27/2012 11:09,35510512,48644692,-0.327083333,,,,
3/27/2012 19:00,3/27/2012 14:29,25928502,48644692,-0.187708333,,,,
4/30/2012 18:30,3/16/2012 13:47,482161,56623962,-45.19621528,,,,
4/30/2012 18:30,3/16/2012 13:47,8990490,56623962,-45.19621528,,,,
4/30/2012 18:30,3/16/2012 13:47,10173172,56623962,-45.19621528,,,,
4/30/2012 18:30,3/16/2012 18:18,13585601,56623962,-45.00777778,,,,
4/30/2012 18:30,3/16/2012 18:19,17798611,56623962,-45.00716435,,,,
4/30/2012 18:30,3/16/2012 18:20,37615842,56623962,-45.00663194,,,,
4/30/2012 18:30,3/16/2012 18:23,14756541,56623962,-45.0046412,,,,
4/30/2012 18:30,3/16/2012 18:23,31932502,56623962,-45.00452546,,,,
4/30/2012 18:30,3/16/2012 18:23,14525059,56623962,-45.00443287,,,,
4/30/2012 18:30,3/16/2012 18:34,9359531,56623962,-44.99655093,,,,
4/30/2012 18:30,3/16/2012 18:35,9347296,56623962,-44.99604167,,,,
4/30/2012 18:30,3/16/2012 18:36,3395673,56623962,-44.9955787,,,,
4/30/2012 18:30,3/16/2012 18:38,17100651,56623962,-44.99392361,,,,
4/30/2012 18:30,3/16/2012 18:42,20792591,56623962,-44.99115741,,,,
4/30/2012 18:30,3/16/2012 18:42,39386082,56623962,-44.99114583,,,,
4/30/2012 18:30,3/16/2012 18:43,14020289,56623962,-44.99087963,,,,
4/30/2012 18:30,3/16/2012 18:45,14118282,56623962,-44.98890046,,,,
4/30/2012 18:30,3/16/2012 18:51,13129584,56623962,-44.98541667,,,,
4/30/2012 18:30,3/16/2012 18:58,39265492,56623962,-44.98042824,,,,
4/30/2012 18:30,3/16/2012 19:09,6844070,56623962,-44.9725,,,,
4/30/2012 18:30,3/16/2012 19:12,14071871,56623962,-44.97032407,,,,
4/30/2012 18:30,3/16/2012 19:23,25928502,56623962,-44.96289352,,,,
4/30/2012 18:30,3/16/2012 19:36,13762525,56623962,-44.95378472,,,,
4/30/2012 18:30,3/16/2012 19:42,10737842,56623962,-44.94956019,,,,
4/30/2012 18:30,3/16/2012 20:13,15404841,56623962,-44.92820602,,,,
4/30/2012 18:30,3/16/2012 20:13,7003273,56623962,-44.92802083,,,,
4/30/2012 18:30,3/16/2012 20:15,11085947,56623962,-44.92658565,,,,
4/30/2012 18:30,3/16/2012 20:23,6078591,56623962,-44.92109954,,,,
4/30/2012 18:30,3/16/2012 21:01,26522192,56623962,-44.89486111,,,,
4/30/2012 18:30,3/16/2012 21:16,4136491,56623962,-44.88435185,,,,
4/30/2012 18:30,3/16/2012 21:26,13761738,56623962,-44.87726852,,,,
4/30/2012 18:30,3/16/2012 21:35,14276681,56623962,-44.8709375,,,,
4/30/2012 18:30,3/16/2012 22:34,14305536,56623962,-44.83016204,,,,
4/30/2012 18:30,3/16/2012 22:35,35123972,56623962,-44.82983796,,,,
4/30/2012 18:30,3/16/2012 23:10,14332394,56623962,-44.80506944,,,,
4/30/2012 18:30,3/16/2012 23:57,40757672,56623962,-44.77268519,,,,
4/30/2012 18:30,3/17/2012 0:03,11833142,56623962,-44.76849537,,,,
4/30/2012 18:30,3/17/2012 0:23,13110017,56623962,-44.75460648,,,,
4/30/2012 18:30,3/17/2012 0:28,36328842,56623962,-44.75128472,,,,
4/30/2012 18:30,3/17/2012 1:41,9720545,56623962,-44.70052083,,,,
4/30/2012 18:30,3/17/2012 6:32,4691545,56623962,-44.4980787,,,,
4/30/2012 18:30,3/17/2012 8:36,32713762,56623962,-44.41225694,,,,
4/30/2012 18:30,3/17/2012 9:41,23586021,56623962,-44.36736111,,,,
4/30/2012 18:30,3/17/2012 9:42,11649599,56623962,-44.36657407,,,,
4/30/2012 18:30,3/17/2012 9:42,14327450,56623962,-44.3662037,,,,
4/30/2012 18:30,3/17/2012 9:53,521544,56623962,-44.35891204,,,,
4/30/2012 18:30,3/17/2012 10:28,13253387,56623962,-44.33428241,,,,
4/30/2012 18:30,3/17/2012 11:12,10346331,56623962,-44.3037037,,,,
4/30/2012 18:30,3/17/2012 13:55,8645362,56623962,-44.1906713,,,,
4/30/2012 18:30,3/17/2012 21:29,14130215,56623962,-43.87516204,,,,
4/30/2012 18:30,3/17/2012 22:31,22518911,56623962,-43.83238426,,,,
4/30/2012 18:30,3/18/2012 0:11,13758250,56623962,-43.76291667,,,,
4/30/2012 18:30,3/18/2012 9:55,21825391,56623962,-43.35741898,,,,
4/30/2012 18:30,3/18/2012 10:45,13617288,56623962,-43.32243056,,,,
4/30/2012 18:30,3/18/2012 11:32,36683142,56623962,-43.28959491,,,,
4/30/2012 18:30,3/18/2012 15:53,7089842,56623962,-43.10885417,,,,
4/30/2012 18:30,3/18/2012 17:32,25876422,56623962,-43.0396875,,,,
4/30/2012 18:30,3/18/2012 17:54,14340057,56623962,-43.02478009,,,,
4/30/2012 18:30,3/19/2012 6:57,9331310,56623962,-42.48101852,,,,
4/30/2012 18:30,3/19/2012 10:01,13793546,56623962,-42.35341435,,,,
4/30/2012 18:30,3/19/2012 10:30,14170713,56623962,-42.33282407,,,,
4/30/2012 18:30,3/19/2012 10:48,27806802,56623962,-42.3205787,,,,
4/30/2012 18:30,3/19/2012 10:59,27881232,56623962,-42.31299769,,,,
4/30/2012 18:30,3/19/2012 15:35,33066152,56623962,-42.12146991,,,,
4/30/2012 18:30,3/19/2012 19:05,22936961,56623962,-41.97555556,,,,
4/30/2012 18:30,3/19/2012 19:44,31447992,56623962,-41.94803241,,,,
4/30/2012 18:30,3/20/2012 12:11,13662335,56623962,-41.26275463,,,,
4/30/2012 18:30,3/20/2012 13:45,9972181,56623962,-41.19726852,,,,
4/30/2012 18:30,3/20/2012 19:28,23325321,56623962,-40.95966435,,,,
4/30/2012 18:30,3/21/2012 10:41,13451366,56623962,-40.32552083,,,,
4/30/2012 18:30,3/21/2012 12:08,15672791,56623962,-40.26476852,,,,
4/30/2012 18:30,3/21/2012 21:03,26300492,56623962,-39.8934838,,,,
4/30/2012 18:30,3/21/2012 23:26,23353751,56623962,-39.79384259,,,,
4/30/2012 18:30,3/22/2012 6:31,21688281,56623962,-39.49892361,,,,
4/30/2012 18:30,3/22/2012 8:56,21831441,56623962,-39.39793981,,,,
4/30/2012 18:30,3/22/2012 19:40,34921022,56623962,-38.95071759,,,,
4/30/2012 18:30,3/24/2012 6:39,40280512,56623962,-37.49324074,,,,
4/30/2012 18:30,3/24/2012 11:40,13604477,56623962,-37.28421296,,,,
4/30/2012 18:30,3/24/2012 17:44,10741087,56623962,-37.03144676,,,,
4/30/2012 18:30,3/26/2012 13:32,21698301,56623962,-35.20634259,,,,
4/30/2012 18:30,3/26/2012 16:04,9518501,56623962,-35.10082176,,,,
4/30/2012 18:30,3/26/2012 19:25,6021426,56623962,-34.96131944,,,,
4/30/2012 18:30,3/26/2012 19:41,3316727,56623962,-34.95043981,,,,
4/30/2012 18:30,3/27/2012 16:56,15406081,56623962,-34.06482639,,,,
4/30/2012 18:30,3/27/2012 17:09,39239612,56623962,-34.05563657,,,,
4/30/2012 18:30,3/28/2012 7:59,15278141,56623962,-33.4377662,,,,
4/30/2012 18:30,3/28/2012 12:57,41995482,56623962,-33.23111111,,,,
4/30/2012 18:30,3/28/2012 14:12,14468547,56623962,-33.1791088,,,,
4/30/2012 18:30,3/29/2012 10:07,12203036,56623962,-32.34903935,,,,
4/30/2012 18:30,3/29/2012 11:23,13010179,56623962,-32.29631944,,,,
4/30/2012 18:30,3/29/2012 15:41,38556452,56623962,-32.11711806,,,,
4/30/2012 18:30,4/1/2012 17:22,43324482,56623962,-29.04665509,,,,
4/30/2012 18:30,4/1/2012 23:16,39148252,56623962,-28.80086806,,,,
4/30/2012 18:30,4/1/2012 23:17,13870389,56623962,-28.80027778,,,,
4/30/2012 18:30,4/1/2012 23:28,13282990,56623962,-28.7925463,,,,
4/30/2012 18:30,4/2/2012 13:01,36976212,56623962,-28.22829861,,,,
4/30/2012 18:30,4/3/2012 13:33,29531172,56623962,-27.20599537,,,,
4/30/2012 18:30,4/4/2012 4:59,42975782,56623962,-26.56268519,,,,
4/30/2012 18:30,4/4/2012 12:20,14174569,56623962,-26.25655093,,,,
4/30/2012 18:30,4/4/2012 15:19,9821280,56623962,-26.13261574,,,,
4/30/2012 18:30,4/4/2012 21:33,8922683,56623962,-25.87246528,,,,
